id,created_at,text
1213133528508043265,2020-01-03 16:22:26,"b'@Geoffrey_R We saw your tweet. This is not a Novartis product, so we recommend referring to the label for further info.'"
1212832262787665922,2020-01-02 20:25:19,b'@J_P_Dempsey We saw your tweet. We take product safety seriously and want to know more. Please provide your contact\xe2\x80\xa6 https://t.co/SVni1l6xH2'
1207735564662915074,2019-12-19 18:52:51,b'@rickbvega We saw your tweet. We take product safety seriously and want to know more. Please provide your contact i\xe2\x80\xa6 https://t.co/CpMrjQqyEW'
1206953084846563329,2019-12-17 15:03:34,b'@KonstantKhaos_ Thank you for reaching out. Please contact our US patient assistance program at 1-888-669-6682 so we can help.'
1206637956909486082,2019-12-16 18:11:21,b'@gonzubi Thanks for reaching out. We recommend you contact our local office in Venezuela by phone at 0800 66827847\xe2\x80\xa6 https://t.co/InCkV5beVt'
1205528499081162752,2019-12-13 16:42:46,b'@LincolnWeeps4US We saw your tweet. Please contact our office in your country which can be located here: https://t.co/Xz6ahjYrtx'
1205241352637825025,2019-12-12 21:41:45,b'@BZavaletaMD Please contact our local office in the US by phone at 1-888-669-6682 or click here: https://t.co/aTeyJ4SE6g'
1205225288185065475,2019-12-12 20:37:55,b'@syrrann We saw your tweet. We take product safety seriously and want to know more. Please provide the name of the\xe2\x80\xa6 https://t.co/aVphW2Sbbu'
1205145588850970626,2019-12-12 15:21:13,b'@yogeshgupta05 We saw your tweet. Please follow &amp; direct message us with your contact information so we can follow up with you directly.'
1204322303837966336,2019-12-10 08:49:47,b'RT @adacap_news: Advanced Accelerator Applications approaches #Cancer treatment by using radioactivity to damage tumours while sparing the\xe2\x80\xa6'
1204166076797521923,2019-12-09 22:28:59,b'@pamjnorris Thanks for reaching out. We are sorry to hear about your experience. Please provide your contact info a\xe2\x80\xa6 https://t.co/QEhbIidIPX'
1204078938022129664,2019-12-09 16:42:44,b'@bonetalicia Thanks for reaching out. We recommend you contact our local office in Venezuela by phone at 0800 66827\xe2\x80\xa6 https://t.co/zBEq7O9hHn'
1204051392400384000,2019-12-09 14:53:16,"b'We\xe2\x80\x99re committed to educating about the impact of #sicklecell disease. To learn about the global burden, hear from a\xe2\x80\xa6 https://t.co/YPHWP5ew1X'"
1202618633496793093,2019-12-05 16:00:00,b'Our purpose is to discover and develop the next generation of breakthrough treatments and reimagine medicine for pa\xe2\x80\xa6 https://t.co/PsrFjRZOba'
1202177090390560768,2019-12-04 10:45:28,"b'Our goal for data &amp; digital in R&amp;D: improved success rates, shortened timelines &amp; breakthrough treatments to patien\xe2\x80\xa6 https://t.co/jpJHVhQMNR'"
1201613145854357504,2019-12-02 21:24:33,b'@syrrann We saw your tweet and would like to know more about your circumstances. Please provide your contact info a\xe2\x80\xa6 https://t.co/oMrxrjMCEC'
1201609827090411521,2019-12-02 21:11:22,b'@Sandy_Kania Thanks for reaching out. We are sorry to hear about your experience. Please provide the name of the pr\xe2\x80\xa6 https://t.co/D7Va4bzfXj'
1201560830829060096,2019-12-02 17:56:40,b'@Mrs_Dav Thanks for reaching out. Please contact our office in the UK at +44 1276 698370 or click here: https://t.co/u1Bx3N404B'
1201559775634481152,2019-12-02 17:52:29,b'@hanninedrake Thanks for reaching out. Please contact our office in South Africa at +27 11 347 6600\xe2\x80\x8b or click here: https://t.co/UNnkucfLul'
1201559184359198722,2019-12-02 17:50:08,b'@melaniewold Thanks for reaching out. Please contact our office in the UK at +44 1276 698370 or click here: https://t.co/u1Bx3N404B'
1201558640479670278,2019-12-02 17:47:58,b'@mlodge143 We saw your tweet. Atopica is now an Elanco product. Please provide your contact details to 888-545-5973\xe2\x80\x8b.'
1201550631045074945,2019-12-02 17:16:08,b'@Lins1969_ Thanks for reaching out. Please contact our office in the UK at +44 1276 698370 or click here: https://t.co/u1Bx3N404B'
1199721320344367104,2019-11-27 16:07:07,b'@sivaperumalla Thanks for reaching out. We recommend you contact our local office in India by phone at +91 22 5024\xe2\x80\xa6 https://t.co/8TnDy0FC4k'
1199720562613985280,2019-11-27 16:04:06,b'@vkiagarwal Thanks for reaching out. We recommend you contact our local office in India by phone at +91 22 5024 300\xe2\x80\xa6 https://t.co/lYMspReWD7'
1199719566747680768,2019-11-27 16:00:09,b'@BRCALondon Thanks for reaching out. Please contact our office in the UK at +44 1276 698691 or click here: https://t.co/u1Bx3NlAW9.'
1199341196880953345,2019-11-26 14:56:38,b'@subh_misra Thanks for reaching out. We recommend you contact our local office in India by phone at +91 22 5024 300\xe2\x80\xa6 https://t.co/gW5vZB5MoI'
1199059711519313920,2019-11-25 20:18:07,b'@whitejak78 Thanks for reaching out. Please contact our office in Lebanon at +961 1 49 5594 or click here: https://t.co/hnKn9mznjn\xe2\x80\x8b.'
1199058733072027648,2019-11-25 20:14:14,b'@OnnMel Thanks for reaching out. Please contact our office in the UK at +44 1276 698691 or click here: https://t.co/u1Bx3N404B.'
1196818396400308227,2019-11-19 15:51:56,b'@ROUSOSPHARMACY Thanks for reaching out. We recommend you contact our local office in Greece by phone at +30 210 28\xe2\x80\xa6 https://t.co/EuhUMA0kL1'
1196057902244483073,2019-11-17 13:30:00,"b'On this #WorldPrematurityDay, learn why one mother sees hope for babies born with #retinopathyofprematurity (#ROP),\xe2\x80\xa6 https://t.co/b6vBerDluF'"
1195300068649291776,2019-11-15 11:18:38,"b'Did you know, in the time it has taken you to view this video, someone has been hospitalized for heart failure?\n\nHe\xe2\x80\xa6 https://t.co/vXUVhvTLVt'"
1194646622174621696,2019-11-13 16:02:04,b'@PatrickLenderm2 Thank you for reaching out. Please note Alcon is no longer a Novartis division. You can contact th\xe2\x80\xa6 https://t.co/77IVskYysc'
1194564884396204032,2019-11-13 10:37:17,b'Congrats to the winners of the #NovartisBiome Open Innovation Challenge at #MWC19 in Los Angeles! When tech experts\xe2\x80\xa6 https://t.co/wwCgrox9Au'
1194302546506141697,2019-11-12 17:14:50,b'@Ikehjacob Thanks for the career inquiry. More info can be found on our careers page here: https://t.co/rgYbIt0cyq'
1193999288583503873,2019-11-11 21:09:48,b'@WynterIC Thanks for reaching out. We recommend you contact our local office in Australia by phone at +61 2 9805 35\xe2\x80\xa6 https://t.co/45LPrjA9Y6'
1193877761464717312,2019-11-11 13:06:54,b'RT @American_Heart: Check out how hospitals are re-inventing the approach to #heartfailure hospitalizations through an innovative pilot pro\xe2\x80\xa6'
1192454762844884992,2019-11-07 14:52:24,b'Patient groups at #EPIS2019 are marching together toward a big sense of purpose! Ensuring that patients with chroni\xe2\x80\xa6 https://t.co/cpGd1OhqrO'
1192366077897920512,2019-11-07 09:00:00,b'It\xe2\x80\x99s time for the annual European Patient Innovation Summit #EPIS2019! Patient groups from across Europe are gather\xe2\x80\xa6 https://t.co/jWSliznBI7'
1192216472535351302,2019-11-06 23:05:32,b'@DaniloMendezG We saw your tweet. We take product safety seriously and want to know more. Please provide your conta\xe2\x80\xa6 https://t.co/MCuX8DImF0'
1192213980112138240,2019-11-06 22:55:37,b'@matsrosl We saw your tweet. We take product safety seriously and want to know more. Please provide your contact in\xe2\x80\xa6 https://t.co/KsKFINRxZY'
1191759750029033472,2019-11-05 16:50:40,b'@ShereenDunne Thank you for your question. Please contact our local office in Ireland by phone at +353 1 260 1255\xe2\x80\x8b\xe2\x80\xa6 https://t.co/9fpWrzrLC5'
1191416308899942402,2019-11-04 18:05:58,b'@TomStrickland83 Thanks for reaching out. Please contact our US patient assistance program at 1-888-669-6682 so we can help.'
1190357130907439106,2019-11-01 19:57:10,b'@ossie0022 Thanks for reaching out. We take product safety seriously and would like to know more about your circums\xe2\x80\xa6 https://t.co/RVHvrEydbL'
1190302724342059009,2019-11-01 16:20:58,b'@analizabethf Thank you for reaching out. We recommend you contact your local Novartis office for product-related i\xe2\x80\xa6 https://t.co/6oxekHkBCj'
1190302376445521925,2019-11-01 16:19:35,b'@Daniele38215282 We saw your tweet. Please follow &amp; DM us with your contact info so we can follow up with you directly.'
1189283436768514049,2019-10-29 20:50:41,"b'@cbs11doug We saw your tweet. This is not a Novartis product, so we recommend referring to the label for further info.'"
1189182104115933185,2019-10-29 14:08:02,b'Today on #WorldPsoriasisDay remember that psoriasis is more than your skin. https://t.co/6dCjZZEQel'
1189092322602094592,2019-10-29 08:11:16,"b'Today is #WorldPsoriasisDay: With 125million people living with psoriasis worldwide, you are not alone. https://t.co/3kzYQjBn9N'"
1186773817164816384,2019-10-22 22:38:21,b'@rsccn Thanks for reaching out. We are sorry to hear about your experience. Please provide your contact info and so\xe2\x80\xa6 https://t.co/AEQ64GBZdd'
1186662987148513281,2019-10-22 15:17:57,b'@bulentkho We saw your tweet. Please forward details of your complaint to bpo@novartis.com. Thank you.'
1186366694526279681,2019-10-21 19:40:36,b'@Patolarusa Thanks for reaching out. We no longer have vaccines businesses. Please contact GSK by following this li\xe2\x80\xa6 https://t.co/jM4HzW1LLp'
1184942992932646912,2019-10-17 21:23:19,b'@SpiveySandra We saw your tweet. We are sorry to hear about your experience. Please provide the name of the product\xe2\x80\xa6 https://t.co/EsiILw8FrY'
1183850251154841602,2019-10-14 21:01:09,b'@ErinLeibowitz Thanks for reaching out. We are sorry to hear about your experience. Please provide the name of the\xe2\x80\xa6 https://t.co/gCDy0H0fT2'
1183785827119390721,2019-10-14 16:45:09,b'@justdoreen_ We saw your tweet. Please contact our office in your country which can be located here: https://t.co/Xz6ahjYrtx'
1183785225140293633,2019-10-14 16:42:45,b'@MahpoPharma Thanks for reaching out. We recommend you contact our local office in Malaysia by phone at +60 3 7948\xe2\x80\xa6 https://t.co/IA2KqDMZmm'
1183671951241424896,2019-10-14 09:12:39,b'We are proud to sponsor #UNDiningInTheDark and to join forces with #GCOA in taking action against vision impairment\xe2\x80\xa6 https://t.co/FSiupDGYWh'
1182639456861507584,2019-10-11 12:49:53,"b'@samsonMek For information on contacting specific Novartis countries or offices, please visit this page: https://t.co/Xz6ahjYrtx'"
1182566543517016064,2019-10-11 08:00:09,b'Congratulations to @zipline for increasing access to critical medical supplies by opening a second airborne distrib\xe2\x80\xa6 https://t.co/XyT45HUDlf'
1182231091761074178,2019-10-10 09:47:11,"b'On this #WorldSightDay, envision a future where we can all see the world through the wonder of our eyes. https://t.co/sD2iPBOYLy'"
1181711561297219584,2019-10-08 23:22:46,b'@ravipatil63 Thanks for reaching out. We recommend you contact our local office in India by phone at +91 22 5024 30\xe2\x80\xa6 https://t.co/tb1m1kSlru'
1181227962848428032,2019-10-07 15:21:07,b'RT @Novartis_NSB: An incredible honor for us @Novartis to be recognized by @schwabfound and @WEF as the Schwab Foundation Corporate Social\xe2\x80\xa6'
1180123808449073154,2019-10-04 14:13:36,b'Can you read this tweet without glasses? 1 billion others can\xe2\x80\x99t either. We support @IAPB1 this #WorldSightDay in wo\xe2\x80\xa6 https://t.co/faymVvvznR'
1179150203225624576,2019-10-01 21:44:50,b'@rebeccapragnell We saw your tweet. We take product safety seriously and want to know more. Please provide your con\xe2\x80\xa6 https://t.co/rjOvHytv4Y'
1179044099950874624,2019-10-01 14:43:13,b'We announce a strategic alliance with @Microsoft aiming to transform medicine with artificial intelligence.\xe2\x80\xa6 https://t.co/ycSPhRGwJF'
1178758298494996480,2019-09-30 19:47:33,b'@MJMudd Thanks for reaching out. We understand your concern and would like to know more about your circumstances. P\xe2\x80\xa6 https://t.co/4r0p2ULea7'
1177575480343617541,2019-09-27 13:27:27,b'@sararituri We saw your tweet. Rhinomer is now a GSK Consumer Health product. Please contact GSK here: https://t.co/TDZjdGH2bX'
1177302271866130433,2019-09-26 19:21:49,b'@redballoonsue We saw your tweet and would like to know more about your circumstances. Please provide your contact\xe2\x80\xa6 https://t.co/upTHlUHYxx'
1176779909005529088,2019-09-25 08:46:08,"b'Congratulations to Novartis Oncology President, Dr. @susanneschaffe1, on her inclusion in this year\xe2\x80\x99s\xe2\x80\xa6 https://t.co/YIzLve18j7'"
1176592678965981189,2019-09-24 20:22:09,b'@uzairpeerzada1 Thanks for reaching out. We take product safety seriously and would like to know more about your ci\xe2\x80\xa6 https://t.co/1pBMnDKJhx'
1175130685939560452,2019-09-20 19:32:43,b'@mandastj Thanks for reaching out. We are sorry to hear about your experience. Please provide your contact info and\xe2\x80\xa6 https://t.co/S1XHr4M7Jz'
1174341047335477248,2019-09-18 15:14:58,b'@HeyItsMeBex Thanks for reaching out. We understand your concern and would like to know more about your circumstanc\xe2\x80\xa6 https://t.co/78BP0iDMkY'
1174072889781444608,2019-09-17 21:29:24,b'@bhumikalathia We saw your tweet. We take product safety seriously and want to know more. Please provide your conta\xe2\x80\xa6 https://t.co/rIW38XNdms'
1174070542900572160,2019-09-17 21:20:05,"b'@cindy_paten Thanks for reaching out. We are sorry to hear about your experience. Please provide your contact info,\xe2\x80\xa6 https://t.co/D0km4hzvyY'"
1174068824875982848,2019-09-17 21:13:15,b'@KonstantKhaos_ Thanks for reaching out. We take product safety seriously and would like to know more about your ci\xe2\x80\xa6 https://t.co/oDkdRg98Hw'
1173708717541482497,2019-09-16 21:22:19,b'@1995Sevdeylmaz Thank you for reaching out. We recommend you contact your local Novartis office here: https://t.co/Xz6ahjYrtx'
1172558166942453760,2019-09-13 17:10:26,"b'@PhAmmaralobaydi ""\xe2\x80\x8b\n\nThank you for reaching out. We recommend you contact our local office near you for more inform\xe2\x80\xa6 https://t.co/4z5gBu394U'"
1172557799290748929,2019-09-13 17:08:59,b'@ashphobiax Thank you for reaching out. Please contact our US patient assistance program at 1-888-669-6682 so we can help.'
1172557106957946880,2019-09-13 17:06:14,b'@drdabbour Thank you for reaching out. You can find contact info for your local Novartis office here: https://t.co/Xz6ahjYrtx'
1172532226078183425,2019-09-13 15:27:21,b'@darthdaddy77 We saw your tweet. We take product safety seriously and want to know more. Please provide your contac\xe2\x80\xa6 https://t.co/OdXTGRXkHR'
1171694668914057221,2019-09-11 07:59:12,"b'Watch to see how the world\xe2\x80\x99s newest technology, #AI, can fight the oldest disease, #leprosy. @Microsoft and\xe2\x80\xa6 https://t.co/GCrEuCXMwK'"
